buying_format,category,item_custom_info,item_url,thumbnail_url,title
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207237/international-4300-sba-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207237/41207237_1616699030_306.jpg,International 4300 SBA 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207235/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207235/41207235_1616699025_916.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207234/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207234/41207234_1616699023_589.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207233/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207233/41207233_1616699020_13.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207232/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207232/41207232_1616699018_622.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207231/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207231/41207231_1616699016_703.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207230/international-4300-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207230/41207230_1616699013_379.jpg,International 4300 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207229/mack-rd688s-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207229/41207229_1616699010_664.jpg,Mack RD688S 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207196/international-4300sba-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207196/41207196_1616698939_371.jpg,International 4300SBA 
auction,"{'cat1_name': 'Trucks', 'cat1_id': 'Trucks', 'cat2_name': '', 'cat2_id': '', 'cat3_name': '', 'cat3_id': ''}",{'desc': ''},https://www.truckscorner.com/auction/trucks-1/41207025/ford-f450-nc.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/337957/41207025/41207025_1616698655_575.jpg,Ford F450 
